ensembl_id	c1	c2	c3	c4	c5	c6	c7	c8	t1	t2	t3	t4	t5	t6	t7	t8
ENSG00000230937.8	1	5080	11543	7114	87	8	8115	29355	0	6565	2097	33	13073	866	0	73
ENSG00000230939.1	1	9	19	7	26	10	10	33	7	1	11	9	1	2	7	1
ENSG00000230941.1	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000230942.1	4	0	18	0	0	0	0	0	0	5	0	0	1	0	1	1
ENSG00000230943.1	30	217	208	334	33	10	421	1301	2	137	446	23	194	8	15	11
ENSG00000230944.1	1	0	3	0	1	1	1	1	0	0	0	1	0	0	0	0
ENSG00000230945.1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	4	0
ENSG00000230946.3	0	1	23	4	11	27	8	4	18	4	6	11	10	11	9	13
ENSG00000230947.2	2	0	6	2	0	4	5	5	2	2	0	0	5	2	5	4
ENSG00000230948.1	0	0	5	0	0	1	2	0	0	0	0	0	0	0	0	0
ENSG00000230950.1	0	1	27	0	3	0	1	0	0	0	0	2	1	0	2	0
ENSG00000230951.1	7	1	16	2	8	65	4	1	18	2	6	9	6	12	2	2
ENSG00000230952.1	1	2	9	1	0	1	0	0	1	0	0	0	0	1	0	0
ENSG00000230953.2	12	9	25	8	41	86	44	139	76	4	17	83	7	24	26	65
ENSG00000230956.2	1	4	15	12	7	3	12	1	8	7	6	7	15	1	5	11
ENSG00000230958.1	3	6	7	3	2	0	2	0	1	2	1	0	1	0	0	1
ENSG00000230960.1	0	0	3	0	0	0	0	0	0	0	0	0	3	0	1	0
ENSG00000230962.1	0	0	23	1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000230964.1	0	0	4	0	4	0	1	0	0	1	0	0	0	0	0	2
ENSG00000230965.1	0	2	10	0	2	3	0	16	0	0	3	0	1	0	0	0
ENSG00000230967.2	0	0	5	0	0	0	0	0	1	0	0	2	0	0	0	0
ENSG00000230968.1	0	0	7	0	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000230969.2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
ENSG00000230970.3	3	0	0	1	3	1	1	0	1	0	1	0	0	5	1	12
ENSG00000230971.1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000230972.1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230973.1	0	0	3	0	1	1	0	1	0	0	0	0	0	1	2	0
ENSG00000230975.1	0	61	7	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230977.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000230978.1	0	0	2	1	2	0	1	6	0	0	2	72	0	0	0	0
ENSG00000230979.3	408	561	385	440	314	72	326	84	104	427	445	111	242	189	380	312
ENSG00000230980.1	5	17	15	13	3	3	4	4	2	31	9	4	11	9	7	9
ENSG00000230982.1	14	14	33	32	43	44	28	103	54	9	22	24	51	27	22	16
ENSG00000230986.1	0	0	1	1	0	0	0	1	0	0	1	3	0	2	2	0
ENSG00000230987.2	20	18	249	4	9	2	72	2	6	3	7	3	5	11	9	7
ENSG00000230988.3	5	131	21	11	5	6	65	15	10	7	7	8	10	2	6	6
ENSG00000230989.5	4217	12862	9548	11311	3716	4477	8765	6026	7765	9739	8699	3457	6446	8911	5813	5847
ENSG00000230990.1	0	8	12	2	2	0	24	1	0	1	3	0	63	0	2	0
ENSG00000230991.1	0	0	15	0	0	5	0	0	0	0	0	0	0	0	0	0
ENSG00000230992.3	1	12	7	13	3	0	1	6	3	8	1	5	1	2	3	1
ENSG00000230993.1	13	5	6	32	9	15	11	23	5	18	8	7	15	6	6	3
ENSG00000230994.1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000230997.5	0	0	0	0	0	2	3	1	1	0	0	0	0	0	1	0
ENSG00000230998.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230999.1	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000231001.2	0	1	8	0	1	37	1	10	0	2	0	0	0	1	0	0
ENSG00000231004.2	0	0	3	4	5	0	7	8	0	0	0	1	0	0	1	0
ENSG00000231005.1	6	6	1	7	4	3	9	0	5	6	5	4	4	0	0	2
ENSG00000231006.1	68	79	57	178	53	35	74	28	110	154	99	44	77	36	58	45
ENSG00000231007.5	35	242	49	53	42	126	138	34	102	31	156	46	79	14	81	58
ENSG00000231009.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231010.1	7	17	6	8	8	11	34	8	10	2	7	13	12	5	17	20
ENSG00000231011.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231013.1	335	0	1	1	9	50	1	0	66	4	1	111	2	8	0	15
ENSG00000231015.1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000231017.1	12	8	4	22	9	11	6	4	10	16	8	10	11	2	7	12
ENSG00000231018.1	2	1	0	2	0	1	3	0	1	1	1	0	2	0	0	0
ENSG00000231019.1	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231020.1	0	1	43	0	0	5	0	0	0	0	0	0	0	0	0	0
ENSG00000231022.1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000231023.5	9	0	17	0	0	0	0	0	0	1	0	1	0	5	0	0
ENSG00000231024.1	0	1	12	5	4	4	2	12	6	3	0	3	6	0	1	0
ENSG00000231025.1	560	743	1971	1534	1357	1459	1122	669	811	808	1159	430	655	773	678	1078
ENSG00000231027.1	3	13	7	10	4	9	4	3	33	4	2	3	7	3	119	23
ENSG00000231028.7	11	25	44	58	64	13	17	34	36	14	7	18	23	30	15	10
ENSG00000231029.2	2	1	3	3	2	1	4	0	2	4	1	2	4	1	1	1
ENSG00000231031.5	0	2	28	0	0	0	3	0	1	0	0	0	0	0	1	0
ENSG00000231032.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231034.1	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000231035.1	8	0	12	2	3	4	4	5	5	0	2	3	3	3	4	1
ENSG00000231039.2	0	14	28	31	4	2	20	4	1	12	8	4	0	1	1	0
ENSG00000231040.1	0	0	1	0	1	4	0	0	0	0	0	0	1	0	0	0
ENSG00000231043.3	64	31	123	109	90	53	119	27	79	57	65	49	93	52	45	45
ENSG00000231046.1	0	1	7	1	0	3	0	0	0	0	1	1	1	0	2	0
ENSG00000231047.1	0	0	33	1	3	1	8	1	2	1	5	4	14	7	11	3
ENSG00000231049.1	2	0	7	0	0	1	0	0	0	1	0	3	1	3	1	2
ENSG00000231050.1	2	22	14	14	10	34	28	123	14	17	13	8	5	0	14	17
ENSG00000231052.1	3	8	5	0	0	0	1	0	0	1	2	0	0	0	0	0
ENSG00000231053.1	0	0	1	3	3	6	3	0	1	0	0	1	0	4	1	1
ENSG00000231054.1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000231056.1	0	0	1	0	0	0	1	0	0	0	0	5	1	3	0	0
ENSG00000231057.3	1	2	69	6	12	7	13	4	15	8	0	5	2	13	3	8
ENSG00000231058.1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
ENSG00000231060.1	2	5	37	1	2	2	5	0	0	2	0	0	1	0	0	0
ENSG00000231061.1	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0
ENSG00000231062.1	2	0	38	1	2	0	2	4	3	0	2	5	0	0	0	0
ENSG00000231063.1	4	0	14	2	3	18	0	3	15	1	0	6	8	2	1	3
ENSG00000231064.4	72	68	84	153	115	46	91	332	208	85	32	195	115	109	128	331
ENSG00000231066.3	4	47	13	21	11	35	9	7	16	16	7	8	19	28	8	8
ENSG00000231068.1	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000231069.1	0	7	0	0	2	0	0	0	7	0	3	0	0	3	5	0
ENSG00000231070.1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231071.1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000231072.1	8	10	15	38	4	12	38	2	2	21	13	5	23	4	4	14
ENSG00000231073.1	12	8	8	7	9	20	7	10	24	5	2	8	5	8	10	6
ENSG00000231074.7	1794	1008	3133	2841	2351	2339	2580	2854	4377	1222	1172	2290	3086	2858	2136	2863
ENSG00000231078.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231079.6	3	2	0	0	2	0	0	181	1	0	0	1	0	0	5	1
ENSG00000231080.1	0	0	16	0	0	2	0	0	0	0	0	1	0	0	1	0
ENSG00000231081.1	2	6	16	0	35	51	8	9	13	1	5	13	1	10	21	0
ENSG00000231082.1	0	2	7	0	1	0	0	0	0	2	0	0	0	0	0	1
ENSG00000231083.1	0	0	2	4	2	3	1	0	3	0	0	1	2	1	1	0
ENSG00000231084.2	5	39	42	24	58	34	67	23	33	28	14	35	129	24	17	13
ENSG00000231086.1	0	10	4	7	1	1	2	11	1	3	5	0	1	0	3	0
ENSG00000231087.2	1	13	23	9	4	28	9	39	3	5	1	16	3	10	18	9
ENSG00000231090.1	0	0	4	0	2	0	0	0	0	0	0	1	0	1	0	0
ENSG00000231092.1	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000231093.1	1	5	14	4	2	11	6	0	1	2	1	1	0	2	0	1
ENSG00000231095.1	4	0	16	4	3	1	6	0	3	7	5	1	3	3	1	2
ENSG00000231096.1	1	1	12	2	2	2	2	2	2	1	3	0	2	1	1	1
ENSG00000231098.1	0	0	2	0	1	4	1	0	0	0	0	1	1	3	0	1
ENSG00000231099.1	1	0	3	2	0	0	0	2	1	0	0	0	0	0	0	0
ENSG00000231100.1	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231102.1	1	2	2	1	2	4	4	10	3	0	0	4	4	3	7	6
ENSG00000231103.2	0	1	7	1	0	0	2	0	0	1	0	0	0	0	0	0
ENSG00000231104.7	7	2	10	4	12	29	6	16	25	5	10	27	6	12	2	13
ENSG00000231105.1	88	45	65	13	61	53	204	16	66	19	30	41	24	58	70	27
ENSG00000231106.2	21	3	5	13	36	29	1	0	1369	4	11	958	2	7	52	5
ENSG00000231107.1	0	24	31	239	35	17	44	1	0	298	35	1	742	29	2	0
ENSG00000231108.2	0	10	5	0	1	6	3	3	5	0	0	7	1	7	4	8
ENSG00000231112.1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000231113.2	139	105	245	186	144	183	225	209	218	121	138	75	243	118	166	280
ENSG00000231114.1	0	3	13	0	2	0	1	0	0	0	0	0	0	5	0	0
ENSG00000231119.2	11	140	23	12	13	163	69	144	42	87	47	72	1	33	20	40
ENSG00000231120.3	33	35	76	86	38	14	69	12	45	48	46	25	48	9	20	20
ENSG00000231121.3	8	9	11	10	4	0	1	7	21	1	4	11	13	3	2	2
ENSG00000231122.4	1	0	1	0	0	0	3	3	0	0	2	2	0	1	0	2
ENSG00000231123.1	13	14	6	10	3	0	19	35	29	3	29	6	44	1	87	6
ENSG00000231124.1	0	2	8	0	1	1	3	1	2	3	1	0	0	0	0	0
ENSG00000231125.2	26	18	27	6	17	34	25	47	40	14	7	18	5	45	30	4
ENSG00000231128.4	24	1	18	1	7	13	6	3	12	1	0	20	3	32	12	12
ENSG00000231130.1	0	3	9	2	2	5	9	10	3	0	0	5	3	12	6	11
ENSG00000231131.5	0	95	9	80	0	32	442	16	0	1	36	1	101	974	2	0
ENSG00000231132.1	2	0	5	1	1	0	3	1	3	0	1	2	1	2	1	1
ENSG00000231133.5	20	6	14	33	4	1	17	209	13	14	7	16	8	86	55	193
ENSG00000231134.1	0	1	11	1	0	4	3	0	10	0	0	1	3	0	2	0
ENSG00000231136.1	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0
ENSG00000231137.1	0	2	19	7	1	4	2	3	5	0	1	1	0	7	2	18
ENSG00000231138.1	0	3	5	1	0	0	0	2	0	1	1	2	0	0	0	0
ENSG00000231139.1	6	3	4	4	1	0	2	2	0	4	2	0	4	1	1	4
ENSG00000231140.3	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0
ENSG00000231143.1	0	0	6	2	1	0	3	0	0	0	0	0	0	0	0	0
ENSG00000231144.1	0	0	4	0	1	0	1	0	0	0	0	1	0	0	0	0
ENSG00000231147.2	3	0	9	0	2	0	2	0	0	1	0	4	3	0	1	1
ENSG00000231148.1	3	0	13	4	3	7	5	3	7	1	1	5	0	1	5	0
ENSG00000231149.2	0	2	3	2	0	4	0	2	0	0	0	0	0	0	0	1
ENSG00000231150.4	22	0	5	0	6	0	1	3	11	1	0	1	2	3	7	0
ENSG00000231152.1	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	1
ENSG00000231153.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000231154.1	32	37	25	26	82	94	25	90	32	46	18	73	26	28	13	19
ENSG00000231156.1	4	0	1	4	0	0	0	0	0	6	4	0	0	1	1	1
ENSG00000231158.1	0	0	9	5	4	4	2	1	0	2	1	4	3	3	0	1
ENSG00000231160.8	109	134	172	255	122	130	129	213	104	207	132	192	119	130	81	149
ENSG00000231162.4	4	1	11	7	2	1	4	0	6	3	4	2	1	0	1	0
ENSG00000231163.4	0	3	0	1	0	0	0	0	0	0	0	0	1	0	2	0
ENSG00000231164.1	16	8	5	14	2	4	10	6	5	32	30	6	7	9	13	7
ENSG00000231165.3	2	5	0	6	1	2	3	10	5	0	7	0	10	0	0	0
ENSG00000231166.2	0	0	8	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000231167.3	75	126	172	289	212	107	175	34	179	148	85	104	225	53	89	200
ENSG00000231169.4	36	28	15	46	35	17	25	7	27	34	10	12	30	21	36	24
ENSG00000231170.4	21	0	9	7	6	16	4	6	11	3	2	6	6	23	8	4
ENSG00000231171.3	0	0	22	0	0	1	3	24	0	0	4	0	0	0	0	0
ENSG00000231172.2	0	3	25	0	42	1	6	1	1	0	1	1	8	13	50	0
ENSG00000231173.1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231175.1	0	0	20	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000231177.4	107	46	157	15	99	149	52	51	104	24	123	74	40	66	110	139
ENSG00000231178.1	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231181.1	24	26	23	23	23	34	34	36	34	17	31	45	8	43	30	26
ENSG00000231183.3	0	2	3	1	0	0	0	2	0	1	0	0	0	0	0	0
ENSG00000231184.3	0	1	2	5	5	3	6	2	3	1	2	4	7	0	1	2
ENSG00000231185.5	6	12	18	19	17	5	24	16	26	6	15	8	6	17	23	9
ENSG00000231187.2	10	3	20	21	18	124	18	67	17	20	44	3	8	22	1	8
ENSG00000231188.1	2	8	9	0	0	1	1	1	0	0	0	0	0	2	1	0
ENSG00000231189.1	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000231192.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231193.1	0	4	2	3	0	0	2	3	2	0	0	2	0	3	3	1
ENSG00000231194.1	0	1	3	7	3	4	2	0	3	2	1	12	5	4	38	3
ENSG00000231195.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000231196.3	0	10	16	33	14	103	4	6	43	18	2	2	5	2	2	108
ENSG00000231198.1	0	0	0	1	1	2	1	0	0	1	1	0	1	1	1	3
ENSG00000231199.2	0	2	11	2	2	367	2	0	0	2	0	1	0	2	1	0
ENSG00000231200.1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231201.1	1	1	14	0	3	16	15	9	14	3	2	10	8	45	14	1
ENSG00000231202.1	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1
ENSG00000231203.1	18	36	36	19	64	54	36	1	43	31	41	27	18	62	22	61
ENSG00000231204.4	0	0	6	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000231205.10	378	57	120	58	53	25	39	47	218	38	23	36	239	128	256	33
ENSG00000231206.2	5	3	5	7	4	6	5	1	73	5	2	11	10	2	2	79
ENSG00000231207.1	0	7	6	1	0	0	2	0	0	0	1	1	0	0	0	0
ENSG00000231208.4	2	0	7	0	1	72	2	2	7	0	0	4	1	5	5	1
ENSG00000231210.2	0	0	5	1	0	1	0	2	2	1	0	3	2	0	0	1
ENSG00000231211.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000231212.1	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0
ENSG00000231213.5	0	0	54	2	2	0	0	0	0	1	2	0	7	1	0	0
ENSG00000231216.1	0	0	1	0	1	1	0	0	0	0	5	0	1	0	0	2
ENSG00000231217.1	5	18	42	3	0	30	6	4	0	30	9	7	6	1	27	9
ENSG00000231221.1	0	0	11	2	26	1	0	0	9	0	0	6	0	0	2	0
ENSG00000231222.1	0	0	32	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000231226.1	16	5	38	7	25	15	6	0	99	0	6	191	8	96	139	153
ENSG00000231227.1	0	1	0	0	1	0	0	1	0	3	0	0	0	0	0	0
ENSG00000231228.4	2	0	4	6	1	1	3	1	3	1	1	2	2	0	0	17
ENSG00000231231.4	4	0	3	4	0	0	9	8	12	3	0	1	3	1	1	2
ENSG00000231232.4	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000231233.1	9	15	14	36	21	5	79	10	34	17	9	17	13	24	53	8
ENSG00000231234.2	57	56	58	132	69	43	95	15	73	68	65	53	81	57	51	31
ENSG00000231235.1	1	2	2	4	3	1	2	1	2	1	1	0	1	0	1	0
ENSG00000231236.2	1	0	10	0	0	1	0	1	8	0	0	0	2	1	0	0
ENSG00000231237.1	0	1	24	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000231238.1	0	0	18	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000231240.1	0	0	6	0	8	238	35	0	36	0	16	32	1	0	41	10
ENSG00000231241.1	2	11	9	2	4	20	13	5	4	6	2	4	4	3	5	8
ENSG00000231243.1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231244.1	1	7	21	10	3	6	7	1	3	7	3	2	6	1	2	3
ENSG00000231245.2	8	8	64	24	10	13	55	6	14	49	45	10	17	4	2	18
ENSG00000231246.1	9	5	6	0	6	2	0	6	12	3	0	4	2	10	20	0
ENSG00000231248.2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231249.1	5	6	9	3	8	14	9	16	22	9	2	6	8	17	8	3
ENSG00000231251.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231252.1	0	0	15	3	6	29	7	2	7	0	0	3	0	0	4	1
ENSG00000231253.1	0	2	5	0	0	0	3	3	1	3	1	4	0	0	0	0
ENSG00000231254.2	0	0	13	2	1	0	0	3	0	1	2	2	0	1	2	0
ENSG00000231255.1	0	4	6	0	1	3	1	0	0	0	0	9	0	0	1	0
ENSG00000231256.6	6	5	10	5	4	2	9	4	2	5	8	2	5	5	7	1
ENSG00000231258.2	1	0	1	0	2	1	0	0	2	0	0	3	0	0	0	2
ENSG00000231259.4	48	91	172	182	142	236	204	128	88	87	166	116	196	79	86	124
ENSG00000231261.1	5	2	6	2	5	8	4	2	3	3	1	2	1	2	4	1
ENSG00000231264.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231265.1	0	1	1	1	2	0	1	0	0	0	0	0	0	1	8	0
ENSG00000231266.1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000231270.1	0	0	6	0	1	1	25	0	2	1	0	5	3	18	3	10
ENSG00000231271.1	15	0	4	7	10	50	0	9	24	1	0	14	5	6	18	0
ENSG00000231272.1	0	2	3	2	0	0	8	0	0	0	0	0	6	0	0	0
ENSG00000231274.5	19	2	32	5	57	9	5	6	116	1	4	48	3	20	11	17
ENSG00000231276.2	0	0	20	0	5	0	2	0	2	0	0	0	0	0	0	0
ENSG00000231278.1	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000231280.1	3	0	5	0	3	0	0	0	1	0	0	1	0	0	0	0
ENSG00000231290.4	21	16	26	61	6	8	40	17	55	5	14	27	617	23	27	3
ENSG00000231291.3	0	10	35	0	1	3	89	43	0	7	15	0	1	14	27	0
ENSG00000231292.6	474	10	66	7	237	77	31	8	9	91	237	22	25	69	102	2
ENSG00000231293.1	0	1	1	3	0	0	2	1	1	2	0	0	4	0	0	0
ENSG00000231294.1	0	3	1	8	1	2	1	0	2	0	0	3	0	0	0	0
ENSG00000231295.1	0	0	4	1	1	0	248	2	3	0	1	5	7	0	3	0
ENSG00000231296.1	10	1	17	6	4	13	9	13	13	0	0	8	4	13	11	4
ENSG00000231297.3	0	0	21	0	2	0	0	0	0	0	0	3	0	0	0	0
ENSG00000231298.5	11	4	29	58	454	4	280	25	7	5	36	8	85	59	20	4
ENSG00000231299.1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000231300.1	1	4	1	2	5	3	3	0	3	3	1	1	1	1	0	0
ENSG00000231301.1	0	1	6	2	2	0	0	1	0	3	1	2	0	3	1	1
ENSG00000231302.1	1	6	4	3	4	1	8	0	0	5	1	6	1	1	4	2
ENSG00000231304.1	5	1	15	1	2	7	2	0	1	1	2	5	0	0	1	2
ENSG00000231305.3	29	59	142	194	27	68	52	239	36	52	58	21	25	34	20	51
ENSG00000231307.1	1	2	18	4	6	20	13	4	22	6	10	15	5	6	10	7
ENSG00000231310.3	0	6	15	8	4	20	13	10	15	3	19	19	8	7	5	12
ENSG00000231311.1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000231312.5	178	275	355	258	300	212	347	194	742	176	196	212	161	354	214	194
ENSG00000231313.2	25	17	43	67	42	12	83	12	32	20	32	29	86	15	13	76
ENSG00000231316.1	0	0	3	0	1	0	3	0	1	1	0	0	0	0	0	1
ENSG00000231317.1	0	2	40	1	1	1	119	6	11	3	2	8	17	0	113	0
ENSG00000231322.4	0	3	49	5	2	2	6	7	1	4	1	0	0	3	0	0
ENSG00000231324.1	4	9	59	0	7	0	1	192	7	6	0	19	1	7	1	0
ENSG00000231326.5	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231327.1	18	132	40	42	26	76	12	14	84	107	39	21	34	16	15	23
ENSG00000231328.1	14	7	38	12	13	3	6	0	15	6	4	8	2	7	6	7
ENSG00000231329.6	33	15	65	16	21	26	55	33	35	13	11	65	22	45	55	26
ENSG00000231331.1	23	1	16	11	27	17	1	1	6	15	27	2	1	10	41	0
ENSG00000231332.2	1	0	7	1	4	0	1	1	0	1	0	0	0	4	0	1
ENSG00000231333.2	13	11	26	35	14	14	22	9	12	25	15	10	15	17	8	14
ENSG00000231334.1	0	0	5	0	1	5	0	1	3	0	1	1	0	0	0	0
ENSG00000231335.1	19	0	2	1	12	38	3	1	4	0	0	39	0	73	0	40
ENSG00000231336.1	1	4	10	24	2	0	0	2	0	0	5	1	6	0	2	1
ENSG00000231340.1	21	11	49	25	26	45	42	47	35	9	26	46	21	14	51	67
ENSG00000231341.1	8	3	10	24	12	1	14	2	14	9	12	2	13	5	5	7
ENSG00000231344.1	7	12	9	10	11	13	11	7	5	6	3	6	15	6	24	11
ENSG00000231345.3	6	143	156	62	7	236	30	84	39	22	143	60	32	4	16	31
ENSG00000231346.4	26	431	24	13	10	22	20	61	29	6	9	6	16	22	39	4
ENSG00000231349.2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231351.2	3	3	21	15	2	18	7	4	6	5	9	5	8	2	6	2
ENSG00000231353.1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000231355.1	1	0	3	0	0	2	2	8	5	0	0	1	1	1	3	0
ENSG00000231356.1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231357.1	3	1	5	2	1	9	1	3	11	5	4	7	1	4	2	3
ENSG00000231358.2	0	1	2	0	0	5	0	0	1	0	0	0	0	0	0	0
ENSG00000231359.3	2	10	10	4	26	34	24	11	13	2	1	22	6	6	6	17
ENSG00000231361.1	1	0	3	3	0	2	2	0	0	3	1	0	0	0	0	0
ENSG00000231362.1	16	11	3	21	11	7	14	4	7	25	10	10	18	2	6	16
ENSG00000231363.1	0	0	0	1	0	1	0	0	2	0	0	0	3	0	0	0
ENSG00000231364.1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000231365.4	209	312	449	332	385	688	394	377	465	159	38	394	337	219	392	651
ENSG00000231366.1	10	8	1	2	1	2	2	0	1	2	2	0	3	0	0	4
ENSG00000231367.4	13	20	70	24	8	6	23	30	9	8	0	6	7	4	4	2
ENSG00000231368.1	2	0	5	1	2	0	0	0	0	0	1	0	0	0	0	0
ENSG00000231369.1	49	57	89	104	54	27	27	23	31	79	37	30	59	24	43	68
ENSG00000231371.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000231373.1	10	5	11	0	3	1	6	0	11	9	2	14	1	17	51	1
ENSG00000231376.1	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000231378.1	19	3	23	8	5	10	8	6	4	2	5	13	4	9	6	3
ENSG00000231381.2	1	11	24	11	5	6	7	0	3	28	16	4	4	2	1	0
ENSG00000231382.1	0	1	8	6	0	1	0	0	0	4	2	1	1	2	0	0
ENSG00000231383.2	0	2	10	1	0	16	0	0	0	0	2	0	0	1	1	0
ENSG00000231384.1	7	0	16	1	2	15	4	7	14	0	2	18	0	30	9	27
ENSG00000231386.1	2	0	7	3	1	1	3	10	3	2	2	0	4	0	1	2
ENSG00000231388.1	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000231389.6	79678	6805	28586	7093	45376	8285	4029	42146	6826	15548	3937	10280	8102	56703	14538	30803
ENSG00000231390.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231392.1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000231393.1	8	3	11	4	3	11	4	1	10	3	0	8	2	8	5	6
ENSG00000231394.1	6	0	3	1	0	0	0	3	1	0	1	1	0	3	2	0
ENSG00000231395.1	10	0	14	1	4	40	4	17	35	1	7	20	5	20	12	12
ENSG00000231396.2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000231397.1	3	2	4	7	4	3	5	2	1	1	3	0	9	1	0	2
ENSG00000231398.1	0	0	21	2	7	6	3	1	0	3	0	7	1	5	8	0
ENSG00000231399.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231401.1	0	1	48	0	8	0	1	1	3	2	2	3	2	3	0	0
ENSG00000231402.1	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	1
ENSG00000231403.1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
ENSG00000231404.2	0	4	7	2	0	1	1	0	8	3	2	0	4	7	2	1
ENSG00000231405.1	2	0	0	0	8	0	1	1	1	2	0	0	0	0	0	0
ENSG00000231407.4	16	33	68	32	25	32	68	29	92	16	34	20	192	24	53	15
ENSG00000231409.3	93	169	89	106	43	48	77	43	39	260	108	33	58	77	125	56
ENSG00000231412.2	180	43	178	15	36	23	35	7	36	43	474	198	6	647	61	150
ENSG00000231413.1	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000231414.1	35	40	35	69	34	16	37	10	33	71	39	24	33	15	18	33
